airport_id,month,tavg,prcp,wspd,pres
HDN,11,0.61,0.85,10.25,1023.18
HDN,12,-4.44,1.18,12.63,1025.95
HGR,1,4.81,1.58,11.65,1017.4
HGR,2,5.73,1.08,13.61,1018.7
HGR,3,6.59,2.3,14.9,1017.41
HGR,4,14.78,2.0,12.17,1016.86
HGR,5,16.71,0.96,9.51,1017.94
HGR,6,21.04,2.21,10.33,1012.06
HGR,7,25.79,1.54,9.25,1014.18
HGR,8,23.97,3.28,10.24,1014.58
HGR,9,20.29,3.27,9.16,1018.91
HGR,10,14.66,1.56,9.71,1016.27
HGR,11,7.11,1.76,10.5,1021.72
HGR,12,5.39,3.14,8.85,1021.16
HHH,1,12.8,2.48,8.2,1020.17
HHH,2,16.01,3.56,10.48,1020.45
HHH,3,16.9,2.03,12.16,1018.62
HHH,4,20.02,2.48,12.58,1017.37
HHH,5,21.8,3.33,12.97,1016.05
HHH,6,25.26,5.02,11.54,1012.17
HHH,7,28.19,2.6,8.97,1015.81
HHH,8,28.3,5.26,8.81,1014.79
HHH,9,24.96,3.08,9.44,1016.59
HHH,10,20.21,2.27,9.58,1016.47
HHH,11,15.07,1.26,12.23,1020.33
HHH,12,12.98,7.13,11.72,1021.23
HIB,1,-9.7,0.69,9.48,1016.98
HIB,2,-10.38,1.19,11.16,1015.47
HIB,3,-6.14,1.26,12.19,1019.58
HIB,4,1.49,4.31,13.44,1013.96
HIB,5,12.86,1.79,11.05,1017.89
HIB,6,17.75,2.32,8.63,1013.91
HIB,7,17.36,2.95,7.66,1013.39
HIB,8,17.27,1.02,8.53,1014.97
HIB,9,14.99,5.62,8.68,1016.98
HIB,10,6.49,1.68,9.82,1015.86
HIB,11,-1.9,0.86,10.65,1016.77
HIB,12,-2.51,2.52,9.73,1017.27
HLN,1,-3.6,0.33,7.36,1021.4
HLN,2,-2.66,0.09,12.09,1018.41
HLN,3,-1.68,1.12,10.42,1017.17
HLN,4,6.42,0.88,13.29,1016.44
HLN,5,15.76,1.0,9.95,1015.45
HLN,6,17.33,2.52,9.75,1014.63
HLN,7,22.89,0.54,10.17,1015.76
HLN,8,22.3,0.41,10.51,1016.38
HLN,9,16.46,2.29,8.52,1016.23
HLN,10,7.11,1.21,8.7,1021.27
HLN,11,2.7,0.02,8.25,1021.55
HLN,12,-0.24,0.03,6.28,1022.8
HNL,1,23.4,0.36,10.36,1017.09
HNL,2,24.31,2.88,18.05,1017.51
HNL,3,24.72,2.17,12.05,1015.45
HNL,4,25.23,1.84,15.89,1016.61
HNL,5,25.27,0.55,17.48,1017.14
HNL,6,26.49,0.33,19.54,1017.62
HNL,7,27.18,0.17,20.64,1017.42
HNL,8,27.57,0.09,21.71,1016.85
HNL,9,27.43,0.09,19.5,1016.07
HNL,10,26.12,0.48,11.73,1015.22
HNL,11,25.29,1.82,16.23,1015.47
HNL,12,23.26,0.73,13.61,1017.11
HOB,1,6.4,0.26,18.67,1017.66
HOB,2,7.18,0.51,19.73,1018.21
HOB,3,12.36,0.12,20.04,1015.53
HOB,4,16.27,0.49,20.38,1015.67
HOB,5,21.79,1.28,17.64,1015.66
HOB,6,27.44,1.57,16.7,1014.13
HOB,7,29.5,0.94,16.56,1018.53
HOB,8,28.81,1.82,14.62,1019.06
HOB,9,25.31,0.41,13.31,1018.17
HOB,10,16.9,0.62,14.62,1018.34
HOB,11,10.56,0.16,14.67,1020.26
HOB,12,7.48,0.78,16.1,1020.18
HOU,1,15.94,5.78,16.56,1018.61
HOU,2,16.62,1.49,17.04,1019.19
HOU,3,20.38,2.15,18.38,1016.29
HOU,4,21.2,4.77,17.48,1014.79
HOU,5,25.91,5.53,12.6,1014.15
HOU,6,29.28,0.87,14.27,1011.14
HOU,7,30.45,1.0,13.04,1015.56
HOU,8,31.99,0.19,14.72,1013.78
HOU,9,29.46,1.77,11.4,1014.14
HOU,10,22.98,2.64,15.26,1016.06
HOU,11,17.06,3.05,13.44,1019.74
HOU,12,14.95,3.11,13.78,1020.73
HPN,1,4.29,4.55,13.65,1014.8
HPN,2,2.75,1.35,13.28,1017.2
HPN,3,5.07,3.64,17.17,1014.55
HPN,4,11.98,5.73,12.82,1016.19
HPN,5,15.19,2.29,11.42,1016.12
HPN,6,19.16,2.47,10.61,1010.75
HPN,7,24.45,6.4,8.63,1012.47
HPN,8,21.91,5.94,10.21,1013.07
HPN,9,19.1,9.12,11.24,1017.43
HPN,10,14.1,3.85,10.4,1013.83
HPN,11,6.1,2.48,11.18,1019.71
HPN,12,5.04,5.72,11.61,1019.32
HRL,1,19.13,0.16,18.9,1016.85
HRL,2,18.74,0.08,21.64,1017.64
HRL,3,22.63,1.77,22.66,1013.84
HRL,4,22.97,3.61,18.05,1012.61
HRL,5,26.12,4.12,14.39,1012.19
HRL,6,29.17,0.52,19.26,1009.62
HRL,7,29.92,1.55,18.8,1014.09
HRL,8,30.43,1.05,17.61,1012.65
HRL,9,29.2,0.78,13.41,1012.65
HRL,10,24.12,1.94,15.91,1014.13
HRL,11,18.68,4.37,14.58,1018.08
HRL,12,17.55,0.51,12.96,1019.15
HSV,1,9.82,4.27,12.78,1018.65
HSV,2,11.63,4.44,13.57,1019.19
HSV,3,13.0,4.74,13.68,1017.8
HSV,4,16.18,3.1,12.07,1016.42
HSV,5,21.03,2.25,10.83,1015.85
HSV,6,24.68,2.82,9.19,1011.2
HSV,7,26.33,3.91,7.1,1015.55
HSV,8,26.0,4.23,7.42,1014.46
HSV,9,23.17,1.01,7.51,1016.48
HSV,10,18.04,0.38,10.35,1016.95
HSV,11,12.02,1.69,10.14,1020.7
HSV,12,8.68,4.13,10.54,1021.13
HTS,1,5.59,2.83,10.06,1017.24
HTS,2,7.93,3.92,11.9,1018.29
HTS,3,8.2,2.66,11.29,1017.64
HTS,4,14.42,2.99,9.76,1016.12
HTS,5,17.09,3.07,7.81,1016.5
HTS,6,20.87,1.35,8.11,1011.22
HTS,7,24.47,3.0,7.38,1014.19
HTS,8,23.34,3.0,6.93,1014.37
HTS,9,20.61,1.14,5.19,1017.51
HTS,10,15.19,1.66,7.52,1016.06
HTS,11,8.8,1.12,7.79,1020.85
HTS,12,6.95,1.54,7.92,1020.28
HYA,1,3.75,7.11,14.25,1013.48
HYA,2,1.78,2.69,15.08,1016.03
HYA,3,4.13,3.81,15.69,1012.74
HYA,4,9.46,3.36,13.66,1016.56
HYA,5,13.19,1.77,14.51,1015.42
HYA,6,16.96,3.93,11.44,1010.97
HYA,7,22.86,2.06,11.58,1013.01
HYA,8,20.75,7.63,11.82,1013.03
HYA,9,18.58,5.28,12.27,1017.12
HYA,10,13.69,2.11,11.74,1012.94
HYA,11,5.86,1.26,12.56,1018.41
HYA,12,4.83,3.34,12.15,1018.42
HYS,1,-1.56,1.23,16.02,1018.0
HYS,2,0.53,0.6,17.91,1017.38
HYS,3,4.27,0.44,20.86,1016.26
HYS,4,12.11,0.76,22.43,1014.14
HYS,5,18.73,4.67,17.11,1014.59
HYS,6,22.78,4.37,15.14,1011.61
HYS,7,25.55,3.62,14.52,1014.04
HYS,8,25.45,3.54,14.47,1014.86
HYS,9,22.09,1.41,16.09,1014.57
HYS,10,13.63,1.41,19.77,1016.63
HYS,11,6.88,0.52,16.0,1019.53
HYS,12,2.29,1.87,15.4,1019.73
IAD,1,5.95,1.12,11.85,1016.58
IAD,2,7.28,2.06,13.8,1018.0
IAD,3,8.1,1.29,15.09,1016.47
IAD,4,15.8,2.79,12.06,1016.06
IAD,5,17.04,1.22,9.22,1016.98
IAD,6,22.02,1.95,10.63,1011.05
IAD,7,26.5,4.17,8.15,1013.22
IAD,8,25.03,1.52,10.28,1013.63
IAD,9,21.59,5.64,10.28,1017.47
IAD,10,15.64,0.55,9.03,1015.31
IAD,11,7.78,2.11,9.71,1020.97
IAD,12,6.36,4.71,8.95,1020.4
IAG,1,0.53,2.15,14.82,1016.3
IAG,2,0.38,2.18,21.01,1016.78
IAG,3,2.02,2.42,18.42,1016.99
IAG,4,9.78,2.62,15.85,1015.53
IAG,5,14.3,0.81,11.77,1017.43
IAG,6,19.7,1.7,11.87,1011.16
IAG,7,22.96,3.13,11.74,1012.25
IAG,8,20.8,1.6,12.21,1013.15
IAG,9,18.39,0.46,10.51,1018.73
IAG,10,13.51,1.86,14.53,1014.26
IAG,11,5.33,1.49,16.81,1019.12
IAG,12,4.64,2.35,13.75,1018.65
IAH,1,14.64,5.39,13.18,1018.45
IAH,2,15.44,1.36,14.21,1018.98
IAH,3,19.13,0.95,15.37,1016.09
IAH,4,19.97,4.97,15.27,1014.65
IAH,5,24.49,7.09,10.92,1013.98
IAH,6,28.88,2.75,10.77,1010.74
IAH,7,30.28,2.44,10.13,1015.21
IAH,8,32.04,0.01,11.84,1013.46
IAH,9,28.85,2.34,10.24,1013.94
IAH,10,22.14,3.34,13.28,1015.96
IAH,11,15.97,2.0,11.09,1019.68
IAH,12,13.83,2.11,11.08,1020.69
ICT,1,2.31,1.04,14.63,1016.22
ICT,2,3.82,1.67,16.48,1016.47
ICT,3,7.35,0.82,19.85,1015.57
ICT,4,13.93,0.55,18.5,1014.67
ICT,5,19.82,3.22,12.95,1015.51
ICT,6,24.01,3.06,11.2,1012.45
ICT,7,26.37,3.83,13.18,1015.11
ICT,8,27.32,2.52,12.19,1015.6
ICT,9,23.57,1.75,13.34,1015.93
ICT,10,15.21,4.33,17.05,1016.81
ICT,11,8.22,1.57,13.96,1019.03
ICT,12,4.88,1.46,14.28,1018.55
IDA,1,-7.02,1.34,10.59,1022.91
IDA,2,-9.18,0.75,13.94,1022.65
IDA,3,-3.29,1.47,15.3,1016.6
IDA,4,5.12,0.85,15.04,1016.82
IDA,5,14.41,1.53,12.75,1014.2
IDA,6,16.4,0.54,11.85,1013.29
IDA,7,22.53,0.01,12.85,1014.36
IDA,8,20.93,1.43,12.6,1016.19
IDA,9,15.63,1.35,11.06,1015.74
IDA,10,8.51,1.38,10.56,1019.08
IDA,11,1.6,0.89,10.93,1022.89
IDA,12,-2.26,0.52,10.6,1025.17
ILG,1,6.13,2.4,13.13,1016.31
ILG,2,4.77,1.5,14.4,1018.11
ILG,3,7.6,1.85,16.47,1016.13
ILG,4,15.06,3.85,14.73,1016.53
ILG,5,17.38,0.17,12.47,1017.05
ILG,6,21.8,10.09,13.02,1011.22
ILG,7,26.55,7.26,10.65,1013.31
ILG,8,24.95,2.27,11.85,1013.74
ILG,9,20.72,4.3,12.4,1017.52
ILG,10,14.77,0.68,10.75,1015.02
ILG,11,6.96,2.62,11.77,1020.81
ILG,12,5.65,6.54,10.7,1020.36
ILM,1,11.79,2.04,11.15,1018.71
ILM,2,13.96,2.81,13.59,1019.59
ILM,3,15.06,2.25,14.88,1017.54
ILM,4,19.42,5.46,13.95,1017.13
ILM,5,20.9,4.68,14.99,1015.82
ILM,6,24.43,4.4,12.1,1011.34
ILM,7,27.75,5.69,9.71,1014.87
ILM,8,27.22,8.04,10.65,1014.11
ILM,9,23.25,2.71,11.33,1016.02
ILM,10,18.33,0.81,10.22,1015.94
ILM,11,12.99,3.5,11.48,1020.36
ILM,12,10.81,6.7,10.87,1020.81
IMT,1,-4.81,0.93,10.78,1015.4
IMT,2,-5.31,1.35,12.38,1014.27
IMT,3,-2.38,1.79,11.18,1017.66
IMT,4,4.88,3.0,12.77,1012.7
IMT,5,13.32,1.38,10.68,1018.11
IMT,6,18.16,1.15,8.96,1013.27
IMT,7,19.28,3.19,7.18,1012.64
IMT,8,18.4,1.87,8.66,1014.55
IMT,9,16.24,0.93,8.69,1018.11
IMT,10,8.38,2.21,11.16,1014.71
IMT,11,1.05,0.61,10.46,1016.5
IMT,12,-0.2,0.65,9.57,1017.23
IND,1,2.73,4.07,11.98,1016.52
IND,2,4.44,2.9,12.79,1017.3
IND,3,5.75,5.32,14.52,1017.31
IND,4,12.14,2.65,11.05,1015.49
IND,5,17.97,2.5,9.43,1016.49
IND,6,21.8,1.23,9.61,1011.27
IND,7,24.44,4.29,8.02,1013.5
IND,8,23.28,3.22,8.41,1014.24
IND,9,20.23,1.04,6.6,1017.58
IND,10,14.0,2.52,10.43,1015.76
IND,11,7.05,0.9,10.2,1020.15
IND,12,5.04,1.67,9.6,1019.08
INL,1,-9.81,0.22,9.57,1016.97
INL,2,-10.94,0.49,11.88,1015.13
INL,3,-6.32,1.08,12.44,1020.02
INL,4,1.81,1.61,13.65,1014.45
INL,5,14.38,1.77,12.22,1017.41
INL,6,19.33,2.36,9.11,1013.45
INL,7,17.71,2.6,8.31,1012.69
INL,8,17.75,1.93,8.07,1014.38
INL,9,15.47,2.69,9.59,1016.44
INL,10,7.8,1.85,12.49,1015.07
INL,11,-1.69,1.05,11.76,1015.72
INL,12,-2.15,0.99,10.39,1016.87
ISN,1,-8.99,0.24,17.29,1013.48
ISN,2,-7.98,0.32,20.74,1011.67
ISN,3,-8.99,1.06,20.29,1015.89
ISN,4,2.61,1.46,21.6,1013.68
ISN,5,15.82,3.88,17.05,1015.81
ISN,6,20.61,1.56,15.13,1013.65
ISN,7,20.55,2.04,16.81,1015.28
ISN,8,20.55,1.28,16.9,1015.65
ISN,9,16.82,0.7,16.8,1015.38
ISN,10,5.3,2.3,20.29,1017.33
ISN,11,-0.55,0.29,18.87,1015.74
ISN,12,-2.15,0.69,19.22,1015.44
ISP,1,5.2,4.08,15.03,1014.7
ISP,2,3.51,1.48,15.78,1017.08
ISP,3,5.42,3.14,18.03,1014.32
ISP,4,11.88,3.4,15.15,1016.35
ISP,5,15.32,1.57,14.15,1016.23
ISP,6,19.26,1.61,12.81,1010.98
ISP,7,24.95,5.89,12.4,1012.88
ISP,8,22.85,4.17,13.02,1013.26
ISP,9,20.2,5.74,13.65,1017.27
ISP,10,14.73,1.9,11.29,1013.81
ISP,11,6.84,1.7,13.16,1019.53
ISP,12,5.85,7.01,13.85,1019.13
ITH,1,0.25,3.42,12.91,1015.68
ITH,2,-0.42,2.36,15.19,1016.66
ITH,3,1.09,3.07,15.12,1016.1
ITH,4,10.02,4.49,12.37,1015.97
ITH,5,12.72,0.95,10.98,1017.55
ITH,6,17.94,4.49,9.57,1011.67
ITH,7,21.58,5.27,8.46,1013.36
ITH,8,19.01,6.92,10.14,1014.04
ITH,9,16.18,2.6,7.58,1019.51
ITH,10,11.61,3.63,11.04,1014.77
ITH,11,3.15,2.13,13.62,1019.55
ITH,12,2.88,5.06,12.22,1018.99
ITO,1,22.34,1.7,10.85,1017.12
ITO,2,21.47,34.41,10.65,1018.27
ITO,3,23.0,6.06,10.95,1015.85
ITO,4,22.79,7.71,10.98,1017.18
ITO,5,22.93,4.48,10.14,1017.67
ITO,6,23.87,3.71,9.92,1018.1
ITO,7,24.78,4.08,10.62,1017.84
ITO,8,24.58,4.37,10.47,1017.28
ITO,9,24.61,4.8,9.94,1016.48
ITO,10,24.61,1.12,9.64,1015.57
ITO,11,23.55,9.47,10.2,1016.14
ITO,12,22.12,6.25,9.87,1017.37
JAC,1,-9.27,2.73,11.42,1023.39
JAC,2,-9.69,1.36,15.4,1022.48
JAC,3,-6.2,3.39,12.28,1016.88
JAC,4,0.07,0.54,13.52,1018.84
JAC,5,9.63,0.36,10.9,1017.14
JAC,6,11.72,0.57,9.12,1015.93
JAC,7,18.13,0.3,10.74,1018.63
JAC,8,15.66,1.0,8.98,1020.43
JAC,9,11.05,2.18,9.05,1019.19
JAC,10,4.57,1.2,9.47,1021.21
JAC,11,-1.13,0.83,10.49,1024.23
JAC,12,-6.36,0.77,9.23,1027.75
JAN,1,12.4,5.72,12.74,1018.99
JAN,2,14.23,4.62,13.36,1019.21
JAN,3,16.44,4.14,13.27,1017.32
JAN,4,18.26,7.2,11.67,1015.67
JAN,5,22.88,1.54,8.03,1015.04
JAN,6,26.7,3.91,7.92,1011.13
JAN,7,28.66,1.91,7.7,1015.65
JAN,8,30.66,0.06,9.17,1013.67
JAN,9,26.71,0.78,8.17,1015.11
JAN,10,20.39,0.2,10.09,1016.57
JAN,11,13.74,1.76,8.73,1020.27
JAN,12,10.66,2.71,9.17,1021.07
JAX,1,15.57,0.92,10.49,1020.29
JAX,2,18.95,1.63,12.18,1020.34
JAX,3,19.36,2.83,12.65,1018.24
JAX,4,22.0,2.51,12.84,1016.36
JAX,5,23.55,2.61,12.21,1015.26
JAX,6,26.4,6.79,12.24,1012.13
JAX,7,28.59,9.71,9.91,1016.04
JAX,8,29.31,2.61,9.45,1014.4
JAX,9,26.29,6.66,9.86,1015.48
JAX,10,22.32,2.2,10.81,1015.43
JAX,11,17.76,3.22,12.39,1018.92
JAX,12,15.21,6.19,12.45,1020.28
JFK,1,5.39,3.21,19.13,1015.35
JFK,2,3.89,1.4,19.61,1017.71
JFK,3,5.85,2.83,22.03,1015.09
JFK,4,12.12,5.11,18.94,1016.65
JFK,5,15.63,1.61,16.71,1016.71
JFK,6,19.81,0.86,15.72,1011.19
JFK,7,25.08,3.59,15.05,1013.05
JFK,8,23.21,3.29,16.76,1013.53
JFK,9,20.46,11.02,16.39,1017.56
JFK,10,15.29,3.32,15.42,1014.31
JFK,11,7.8,1.35,17.87,1020.12
JFK,12,5.97,6.25,17.03,1019.72
JLN,1,4.74,1.82,15.14,1017.12
JLN,2,6.45,3.04,15.3,1017.33
JLN,3,8.61,3.48,17.27,1016.31
JLN,4,14.77,0.73,17.02,1015.06
JLN,5,19.94,3.24,10.19,1015.07
JLN,6,24.69,1.69,9.3,1011.11
JLN,7,27.52,1.41,13.13,1013.93
JLN,8,26.95,3.31,11.39,1014.05
JLN,9,23.02,2.79,10.86,1015.79
JLN,10,15.54,3.45,14.36,1016.59
JLN,11,10.14,1.27,13.46,1019.85
JLN,12,6.64,2.39,15.3,1019.3
JMS,1,-10.64,0.33,14.85,1017.78
JMS,2,-9.62,0.44,19.51,1015.92
JMS,3,-9.48,0.95,18.98,1020.38
JMS,4,1.23,1.41,20.44,1015.29
JMS,5,16.75,3.76,17.11,1015.53
JMS,6,21.89,3.42,13.24,1011.82
JMS,7,20.15,1.91,11.79,1014.1
JMS,8,20.12,1.46,11.79,1014.36
JMS,9,16.7,4.01,11.43,1014.99
JMS,10,7.21,0.77,16.14,1016.88
JMS,11,0.71,0.13,16.45,1017.34
JMS,12,-1.97,0.94,17.06,1017.15
JNU,1,1.52,5.52,12.8,1007.98
JNU,2,-1.07,4.17,11.49,1008.11
JNU,3,-0.68,2.25,14.38,1012.92
JNU,4,4.65,3.98,13.79,1008.45
JNU,5,10.04,3.72,12.34,1017.37
JNU,6,12.7,3.8,11.55,1016.85
JNU,7,15.85,1.47,9.07,1018.17
JNU,8,14.69,4.49,10.73,1016.99
JNU,9,10.43,11.55,14.36,1009.98
JNU,10,6.39,7.95,12.87,1013.83
JNU,11,3.79,6.8,13.9,1008.12
JNU,12,2.35,8.67,17.07,1002.02
JST,1,-1.71,2.99,10.92,1014.49
JST,2,-3.01,2.11,12.17,1015.84
JST,3,-0.04,4.05,12.8,1014.53
JST,4,8.85,3.34,12.6,1015.99
JST,5,12.97,1.38,10.18,1016.41
JST,6,18.08,4.25,10.47,1011.06
JST,7,21.49,6.92,8.71,1012.65
JST,8,19.0,5.06,10.67,1013.02
JST,9,17.05,2.05,9.66,1018.62
JST,10,11.97,2.52,11.13,1013.83
JST,11,2.32,1.62,11.88,1019.38
JST,12,1.3,5.09,11.23,1019.48
KOA,1,24.61,0.3,11.4,1016.48
KOA,2,24.21,2.19,12.01,1016.03
KOA,3,25.01,1.15,14.58,1015.35
KOA,4,25.13,2.97,12.75,1015.96
KOA,5,25.87,1.15,13.53,1016.18
KOA,6,26.33,0.89,12.84,1016.57
KOA,7,27.09,0.13,12.99,1016.12
KOA,8,27.32,0.35,13.77,1015.56
KOA,9,27.2,0.09,12.73,1014.97
KOA,10,26.71,0.09,11.84,1014.86
KOA,11,25.93,2.95,12.2,1014.54
KOA,12,24.75,0.12,13.03,1015.83
KTN,1,4.21,16.93,13.08,1009.68
KTN,2,1.84,21.07,13.68,1008.95
KTN,3,2.82,6.48,12.06,1011.28
KTN,4,5.69,11.69,14.63,1010.01
KTN,5,11.7,5.08,13.07,1018.0
KTN,6,13.62,6.27,12.63,1018.04
KTN,7,16.39,3.54,12.76,1018.44
KTN,8,16.21,5.84,13.08,1018.15
KTN,9,12.41,16.67,14.16,1012.73
KTN,10,8.91,14.68,13.43,1014.79
KTN,11,6.55,21.05,15.06,1010.22
KTN,12,5.11,18.4,16.88,1005.09
LAN,1,0.14,1.59,13.63,1016.13
LAN,2,-0.01,2.85,18.73,1016.36
LAN,3,2.26,3.7,15.64,1017.44
LAN,4,10.03,3.29,15.09,1014.87
LAN,5,15.27,0.79,11.39,1018.02
LAN,6,20.51,0.76,10.56,1012.14
LAN,7,22.54,5.11,9.87,1013.1
LAN,8,20.61,3.5,10.75,1014.51
LAN,9,17.95,1.63,8.39,1018.87
LAN,10,11.32,3.91,12.46,1015.34
LAN,11,3.85,1.73,14.25,1019.15
LAN,12,3.4,1.81,13.06,1018.27
LAR,1,-6.46,0.84,18.95,1014.6
LAR,2,-5.27,0.75,23.81,1014.16
LAR,3,-2.25,0.42,24.0,1011.91
LAR,4,2.89,1.48,20.71,1013.56
LAR,5,10.94,2.1,18.24,1014.69
LAR,6,13.88,2.96,17.16,1013.47
LAR,7,18.57,1.2,15.9,1017.78
LAR,8,17.84,1.04,16.31,1018.34
LAR,9,13.77,0.51,16.01,1017.18
LAR,10,6.77,1.05,15.44,1016.92
LAR,11,2.14,0.62,18.79,1017.99
LAR,12,-1.45,0.39,19.33,1018.25
LAS,1,8.31,0.56,11.28,1017.84
LAS,2,9.37,0.24,13.12,1017.16
LAS,3,12.23,0.41,14.55,1013.49
LAS,4,20.14,0.0,13.3,1011.78
LAS,5,25.79,0.0,13.24,1008.43
LAS,6,28.28,0.17,12.32,1007.46
LAS,7,36.74,0.0,11.93,1007.96
LAS,8,32.06,0.95,11.1,1010.43
LAS,9,27.53,1.28,9.72,1010.74
LAS,10,21.96,0.11,9.4,1012.46
LAS,11,14.64,0.07,9.53,1017.91
LAS,12,11.54,0.05,6.52,1019.65
LAW,1,7.05,0.86,14.45,1016.5
LAW,2,7.16,2.16,16.36,1017.07
LAW,3,11.01,3.6,18.25,1014.5
LAW,4,15.71,1.56,16.93,1013.67
LAW,5,21.22,5.63,11.6,1013.11
LAW,6,25.66,7.89,12.61,1009.39
LAW,7,28.49,2.75,11.72,1012.68
LAW,8,30.18,0.19,12.95,1012.27
LAW,9,26.35,0.47,14.12,1013.06
LAW,10,17.6,4.55,15.26,1015.23
LAW,11,11.55,0.62,12.32,1018.33
LAW,12,8.85,2.51,13.18,1018.84
LAX,1,12.89,5.46,11.97,1018.11
LAX,2,12.69,4.16,13.39,1017.88
LAX,3,12.9,6.08,13.99,1017.27
LAX,4,14.57,0.08,12.56,1015.61
LAX,5,15.73,0.23,13.36,1014.68
LAX,6,17.17,0.01,13.47,1014.1
LAX,7,19.73,0.0,12.27,1012.84
LAX,8,20.9,2.11,12.52,1012.61
LAX,9,20.31,0.04,11.86,1013.57
LAX,10,19.0,0.0,10.66,1012.41
LAX,11,17.43,0.11,9.88,1016.23
LAX,12,15.6,2.93,9.59,1017.68
LBB,1,6.33,0.49,20.61,1016.1
LBB,2,7.2,0.14,23.94,1016.26
LBB,3,11.55,0.0,21.66,1013.03
LBB,4,15.77,0.09,21.18,1012.09
LBB,5,20.96,4.36,19.35,1011.55
LBB,6,25.89,1.43,18.62,1008.48
LBB,7,29.24,0.95,18.08,1012.41
LBB,8,29.75,0.07,15.81,1012.46
LBB,9,25.73,3.15,15.36,1012.32
LBB,10,16.88,2.77,16.6,1014.87
LBB,11,10.9,0.1,16.45,1017.83
LBB,12,6.95,1.05,17.21,1018.65
LBE,1,3.19,3.83,11.88,1015.91
LBE,2,4.32,3.14,14.08,1017.09
LBE,3,4.6,3.62,13.59,1016.5
LBE,4,11.92,2.08,11.18,1016.27
LBE,5,15.23,2.41,9.09,1017.44
LBE,6,18.98,5.18,9.26,1012.41
LBE,7,22.97,2.89,8.71,1015.07
LBE,8,21.36,3.61,8.5,1015.28
LBE,9,18.12,1.57,6.9,1019.3
LBE,10,12.81,2.83,9.35,1015.92
LBE,11,5.82,1.55,11.92,1020.11
LBE,12,5.26,2.37,11.05,1019.43
LBF,1,-4.59,1.54,11.91,1018.68
LBF,2,-3.11,0.06,14.02,1017.4
LBF,3,1.34,0.34,15.56,1016.45
LBF,4,9.64,0.04,19.9,1013.67
LBF,5,16.38,6.18,14.01,1014.48
LBF,6,20.82,2.2,11.44,1011.68
LBF,7,22.82,2.68,10.41,1014.38
LBF,8,23.52,2.23,12.27,1014.6
LBF,9,19.06,1.42,11.38,1014.27
LBF,10,9.71,0.58,13.46,1017.03
LBF,11,3.55,0.48,10.89,1019.49
LBF,12,0.27,0.74,12.89,1019.37
LBL,1,0.97,0.36,17.98,1017.3
LBL,2,2.58,0.45,20.12,1016.93
LBL,3,6.92,0.23,22.64,1014.74
LBL,4,13.24,1.53,22.51,1013.54
LBL,5,19.03,4.49,20.07,1013.55
LBL,6,21.75,3.81,15.78,1011.45
LBL,7,25.71,3.63,16.54,1014.18
LBL,8,25.81,0.35,15.7,1014.71
LBL,9,22.63,0.98,16.3,1013.98
LBL,10,13.8,0.3,17.81,1016.34
LBL,11,7.15,0.23,16.42,1019.14
LBL,12,3.36,1.13,17.41,1019.85
LCH,1,14.53,8.17,15.24,1019.09
LCH,2,15.48,2.05,16.35,1019.61
LCH,3,18.78,2.1,16.61,1017.11
LCH,4,19.99,5.1,15.43,1015.34
LCH,5,24.57,3.01,10.72,1014.75
LCH,6,28.41,1.16,12.65,1011.65
LCH,7,29.37,1.35,10.7,1016.03
LCH,8,30.95,0.15,12.6,1014.02
LCH,9,27.17,0.75,8.52,1014.69
LCH,10,21.1,0.84,12.65,1016.41
LCH,11,15.3,2.01,11.44,1019.91
LCH,12,12.99,3.37,12.21,1021.02
LCK,1,3.17,3.42,13.59,1016.83
LCK,2,4.73,1.47,15.61,1017.79
LCK,3,5.44,4.28,16.1,1017.53
LCK,4,12.25,2.69,13.09,1015.99
LCK,5,17.02,3.01,11.29,1016.74
LCK,6,20.79,3.14,11.41,1011.23
LCK,7,24.19,5.24,9.69,1013.61
LCK,8,22.67,3.67,10.34,1014.31
LCK,9,20.03,0.65,8.59,1018.03
LCK,10,14.25,2.55,11.24,1015.73
LCK,11,6.58,1.6,11.65,1020.54
LCK,12,5.39,2.66,11.77,1019.68
LEX,1,6.17,5.16,15.26,1017.21
LEX,2,8.24,3.38,16.67,1018.35
LEX,3,8.57,3.66,16.08,1017.85
LEX,4,14.32,1.99,14.4,1016.32
LEX,5,18.4,2.07,12.15,1016.53
LEX,6,22.11,5.72,11.59,1011.37
LEX,7,25.4,4.36,10.32,1014.56
LEX,8,24.3,1.97,10.64,1014.66
LEX,9,21.64,0.84,8.74,1017.58
LEX,10,15.94,1.89,11.68,1016.5
LEX,11,9.19,1.44,12.79,1020.86
LEX,12,6.74,2.0,12.27,1020.34
LFT,1,15.59,6.33,11.44,1019.1
LFT,2,16.31,3.97,13.35,1019.55
LFT,3,19.23,1.11,12.09,1017.15
LFT,4,20.74,4.66,11.03,1015.17
LFT,5,25.44,1.22,7.71,1014.59
LFT,6,29.13,1.95,9.93,1011.43
LFT,7,29.96,3.07,8.01,1016.01
LFT,8,31.71,0.36,9.82,1013.75
LFT,9,27.76,2.72,5.52,1014.55
LFT,10,21.75,1.71,8.92,1016.24
LFT,11,16.07,2.17,8.89,1019.71
LFT,12,13.87,4.26,8.49,1020.81
LGA,1,6.11,3.48,10.08,1015.32
LGA,2,5.01,1.54,11.16,1017.48
LGA,3,6.72,3.43,11.67,1015.07
LGA,4,13.86,4.53,9.84,1016.62
LGA,5,16.98,1.82,7.94,1016.65
